ms,ms_name,country,state_or_province,loc_wkt,group_id
https://minmod.isi.edu/resource/mineral_sitedcac83d3bb97ec21afa1154e1ed97eab1be054da813b48067fb84df1aaa11720,Copper Cliff North,Canada,Ontario,POINT (-81.06728 46.49169),18.0
https://minmod.isi.edu/resource/mineral_site1a1fa5ea784b5d7c69375b3e3683b93ab258b4154a6a5174e1f9ef5cfde80fb3,Snow Camp Mountain Nickel Deposit,United States,Oregon,POINT (-124.12697 42.36291),13.0
https://minmod.isi.edu/resource/mineral_sitea9093b87a252526887fb051eb0e14ad015eb73864c216c4bd4b9af994355677e,Snow Camp,United States,Oregon,POINT (-124.15506 42.33925),13.0
https://minmod.isi.edu/resource/mineral_site4f0d726f274851680f8a5b9402cf6de1898bdcbcb7b18b0371935af49eed1f12,Lockerby Mine,Canada,Ontario,POINT (-81.32539 46.42419),5.0
https://minmod.isi.edu/resource/mineral_siteee894f7f2f18d1029677416ad379fa69e3ae90333b912f2ca7bef9d51b47c030,Lockerby Mine,Canada,Ontario,POINT (-81.33312 46.43332),5.0
https://minmod.isi.edu/resource/mineral_site1093c0135c80813b4aaa4f907fd979e05fade7c2d3fadc07b7b206f7e572b7d0,Lockerby Mine,Canada,Ontario,POINT (-81.32535 46.43249),5.0
https://minmod.isi.edu/resource/mineral_site6108d7cc00c6af0904818ff3f6a174dc116fe60be63517e0eaaa210495620e46,Turner,United States,Oregon,POINT (-123.758 41.999),55.0
https://minmod.isi.edu/resource/mineral_site77fc7af4e7e948589566056e1145a2232124b30d9a8901f8a702837356d011d5,West Fork of Illinois River,United States,Oregon,POINT (-123.74893 42.0526),55.0
https://minmod.isi.edu/resource/mineral_sitef8011aecd60c1bc700f72037e59def222d612edba4fc5e27600ba0ba0f412e0c,Little Stobie,Canada,Ontario,POINT (-81.00618 46.54719),124.0
https://minmod.isi.edu/resource/mineral_site093c4ed5bec4e4e649c2d1a19cabd074a4935c93ccd946051a71436f561f25c2,Dunka Pit Cu-Ni deposit,United States,Minnesota,POINT (-91.82434 47.72083),57.0
https://minmod.isi.edu/resource/mineral_site0255680fd8d7f42a9c87e5ba370280f1ae8a7b3ba6fb2d5fc0acc592672ce6e7,Frood Mine,Canada,Ontario,POINT (-81.00811 46.52499),124.0
https://minmod.isi.edu/resource/mineral_site076d45158710d5c04d644f34582738c00f33b140abdc85830cc8c5c3975edb8d,Frood Mine,Canada,Ontario,POINT (-81.00811 46.52499),124.0
https://minmod.isi.edu/resource/mineral_site2a30ccf7e6028d9ab2763ffdbe9f561241bfce21e62f209c2bd7036e5e5a4459,Frood,Canada,Ontario,POINT (-81.00808 46.52499),124.0
https://minmod.isi.edu/resource/mineral_siteda7aa27b89a5ce21a6413e3a68d4cc479f411d0c3e21ac67caf0d4a0a5ee6e39,Unnamed Prospect,United States,California,POINT (-117.44478 34.8775),121.0
https://minmod.isi.edu/resource/mineral_sitef0cf91bbbf6c82b5b96d62f99ac3d661fda8960476e0b12ede65bd7ff022b631,Glacier Lake,United States,Alaska,POINT (-145.66383 63.35246),115.0
https://minmod.isi.edu/resource/mineral_site42345b45f48e3d0e4285e37eafcb5b23e81136c8e7ceb8b8eca55f499d2bda0d,Canwell Glacier,United States,Alaska,POINT (-145.62743 63.33106),115.0
https://minmod.isi.edu/resource/mineral_sited1011e5b61dba696e2ea9b4fdf3f4b4d2b49800b16d8a26c4c2aac41ee5bc097,Levack Mine,Canada,Ontario,POINT (-81.37757 46.65193),92.0
https://minmod.isi.edu/resource/mineral_site7e6de324665f25e79ab45aa6249e7d534829624e6a4771940368b71fbe53b175,Levack Mine,Canada,Ontario,POINT (-81.37757 46.65193),92.0
https://minmod.isi.edu/resource/mineral_sitef6c3ba033860ffae042ff8049fd24ad64f96a763555e1c97798a24c3ea500b49,Levack,Canada,Ontario,POINT (-81.37759 46.65059),92.0
https://minmod.isi.edu/resource/mineral_site7e8a937cec84a71fefedce99c2d9abbec87af1779ec3be969f7a0464316b0694,Mccreedy West Mine,Canada,Ontario,POINT (-81.39979 46.63332),89.0
https://minmod.isi.edu/resource/mineral_site77b10ddee6e213c68391d738945dd680ebb37a82191eec45fe8e8bf40df80138,Mccreedy West Mine,Canada,Ontario,POINT (-81.39979 46.63332),89.0
https://minmod.isi.edu/resource/mineral_site51c94dabc7388bb768b9dc2d1e340b0faa29c5156f49dbbc1346811b54bcfcfb,Mc Creedy West,Canada,Ontario,POINT (-81.39979 46.63559),89.0
https://minmod.isi.edu/resource/mineral_siteb32b76d9ca9c5028391b6f13eca4d0b5ed760d027ee1b6aa8df9e49e40ea5153,Totten Mine,Canada,Ontario,POINT (-81.45949 46.37859),87.0
https://minmod.isi.edu/resource/mineral_sited242b639a3188f25d892d67b2df4614291eeb9c65e84e67249e79bdd38d021fe,Totten Mine,Canada,Ontario,POINT (-81.45951 46.3786),87.0
https://minmod.isi.edu/resource/mineral_sitee2487e1df44733c217575de9a80de2a7ccdbe85ea14722215a402fbcde6f1a79,Totten Mine,Canada,Ontario,POINT (-81.45951 46.3786),87.0
https://minmod.isi.edu/resource/mineral_site1c2267bd6265088d99e581fd64341fc94f12dbdfd3677ddc6c11783d1eeecd69,Totten Mine,Canada,Ontario,POINT (-81.44979 46.38332),87.0
https://minmod.isi.edu/resource/mineral_site10f66d7940a08d5138b99ede09f341ac6e4cfd9ef389dca5371004526447ffb0,Thio-Plateau Mining District,France,Territory of New Caledonia and Dependencies,POINT (166.16522 -21.6136),86.0
https://minmod.isi.edu/resource/mineral_site2412fa94cef4a3357a20bfee444ce79b03e755eb5e9e4bd7f5c072131cace5de,Thio-Ningua Mining District,France,Territory of New Caledonia and Dependencies,POINT (166.18182 -21.6802),86.0
https://minmod.isi.edu/resource/mineral_site9198a69e12db7f79f3f48df7bf043f1078122ef702c887ce6dabeee7a974ce4f,Thio-Mission Mining District,France,Territory of New Caledonia and Dependencies,POINT (166.24852 -21.6302),86.0
https://minmod.isi.edu/resource/mineral_site936330cb4482e4f490212a7ec1a1e4718c6579e3fc2996e637e9b6d5b56db3c6,Poro Mining District,France,Territory of New Caledonia and Dependencies,POINT (166.13182 -21.7136),86.0
https://minmod.isi.edu/resource/mineral_site351e660652699e656775d259ddc1ef0e1bd56e9c24a5e2d35049e13656bd03b8,Ruth,United States,Missouri,POINT (-90.29593 37.52674),5249.0
https://minmod.isi.edu/resource/mineral_site4fd37cf48ed5c38332e9200830a6720fa450f614a30ba275f3f83ed5b016694d,Woodcock Mountain Laterite,United States,Oregon,POINT (-123.67975 42.12012),235.0
https://minmod.isi.edu/resource/mineral_sitee290860cc771a75a1d3544cd340ace69b3e86f3732b5b6bda78b7fe53c437a98,Black Butte,United States,Montana,POINT (-110.894 46.775),5236.0
https://minmod.isi.edu/resource/mineral_site7c9e0066ff25eb3b5429c9bb61b7ce30cc3d9f80e0900d9b5fd91e1cebe1784a,Smith-Candless Prospect,United States,Georgia,POINT (-85.08324 33.85014),278.0
https://minmod.isi.edu/resource/mineral_sitee7a393b9caef883aa0275594377fb8ac3b4966148b3bf57c43a3ebfd166e8330,Benbow Ni-Cu,United States,Montana,POINT (-109.8144 45.3602),611.0
https://minmod.isi.edu/resource/mineral_site8f818afe3ccf6f5f46e1a4b2a485b8a9e78af16f193341cd086d707b2f528df9,Brady Glacier,United States,Alaska,POINT (-136.9202 58.55661),602.0
https://minmod.isi.edu/resource/mineral_site7372be74abbd1c31e8ea51fd0fa96860968b90c30035c074c2c4d3e66e225a15,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.429 37.43177),592.0
https://minmod.isi.edu/resource/mineral_sitef44a56150d73d0154507db63df107e8e8b9e44648df7be57cc12a029f52a8c8a,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.4584 37.46337),592.0
https://minmod.isi.edu/resource/mineral_site35b7ba93cc6ba37d70bfffd2589997101d08f2757c6598d309abfa35a31f4ce1,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.4545 37.43427),592.0
https://minmod.isi.edu/resource/mineral_site9d7f0028dff5de9373a0193133b8b897a1b07ea4a16bec059a344365c8b7e544,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.4587 37.45257),592.0
https://minmod.isi.edu/resource/mineral_site4caebb6dd45f389de50ef8ec131288697b0fadf35a5f66889b1a230ef9999e4e,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.4176 37.44367),592.0
https://minmod.isi.edu/resource/mineral_siteb73760731d35157d33ac9c20ccdb1180ed5025aaa7e4dd5065125a5a0358fe20,Brady Glacier Nickel-Copper Prospect,United States,Alaska,POINT (-136.92904 58.55388),582.0
https://minmod.isi.edu/resource/mineral_sitedf16e88c6f06b899ec5de92781c1110859705e07d12a76fcd72e06918c8c30af,Brady Glacier,United States,Alaska,POINT (-136.932 58.552),582.0
https://minmod.isi.edu/resource/mineral_sitea8aff1ecfd5cba394393133868f41e538df5c136e0b1824d57f49a7c50372412,Webster District,United States,North Carolina,POINT (-83.213 35.342),567.0
https://minmod.isi.edu/resource/mineral_site22556b882472cae52e0412be9d6ee157914681bdb3afbc183a201912af1c13f3,"Mt.Keith, Australia",Australia,Western Australia,POINT (120.53258 -27.39625),557.0
https://minmod.isi.edu/resource/mineral_siteef1e6551ced385b02af66450da353f0cd15d6f8d88d0041a85ebaad5f1eb24d6,Mount Keith Deposit,Australia,Western Australia,POINT (120.53255 -27.39625),557.0
https://minmod.isi.edu/resource/mineral_site707436bae5e27329fa83d6fda041b51fdf6de82317094d66bbb1befdf526ae0f,Eight Dollar Mtn Laterite,United States,Oregon,POINT (-123.65835 42.22262),549.0
https://minmod.isi.edu/resource/mineral_site60fe5b8240214e90f1409ff69f75571aef3ba23b2e8eea7dbf825adaa44f53b4,Eight Dollar Mountain,United States,Oregon,POINT (-123.66366 42.2376),549.0
https://minmod.isi.edu/resource/mineral_site7d28fcc10964dc52371259a5c246a5ce4dbdbf61ff9f433aacf2950a2f0faa2e,Werner Lake Nickel Deposit-Canada,Canada,Ontario,POINT (-96.00034 50.25),547.0
https://minmod.isi.edu/resource/mineral_site0e36a83ce4a11df31615fa4fe95f1c94dd7a1f3dc332c95192df722920d748bf,Unnamed (north wall of South Crillon Glacier),United States,Alaska,POINT (-137.30601 58.63971),536.0
https://minmod.isi.edu/resource/mineral_sitebddac6f0f1bb182c022346c8a4355a9936d933bf9694b2718ae54f0dd171e33c,Unnamed (North Crillon Glacier),United States,Alaska,POINT (-137.31212 58.65971),536.0
https://minmod.isi.edu/resource/mineral_site4e13faf330b2078e2bc63d547174a0569a5d713d2291a82fe5a68a484a155dd0,North Wall of South Crillon Glacier,United States,Alaska,POINT (-137.32572 58.63721),536.0
https://minmod.isi.edu/resource/mineral_sitecf942f3490bae76216959d15b8145a1f88cb83e20bf877467d10ba6fddc9667b,North Crillon Glacier Nickel Occurrence,United States,Alaska,POINT (-137.31045 58.65749),536.0
https://minmod.isi.edu/resource/mineral_sitefc3c864cff74d46d5c3344f9314972d4f4c6fd8b1e6fca200b901fca17a2b564,North Crillon Glacier,United States,Alaska,POINT (-137.31602 58.65801),536.0
https://minmod.isi.edu/resource/mineral_sitedea0ac622cd72b0ab668ebffb3c60bb29a2fb7450a2ce354f2bf80e56b3f6ddd,Pool Deposit,United States,Connecticut,POINT (-73.25844 41.73939),521.0
https://minmod.isi.edu/resource/mineral_sitea34a7326475d46c75665c3db9d6bc0ef2fb6940b36552a9e1af497cc8b87c315,Grannis Deposit,United States,Connecticut,POINT (-73.27234 41.73749),521.0
https://minmod.isi.edu/resource/mineral_sitea03a6aa01b77eb196bb0f88dd0fb36f21709299ffa1eb51d9de0ec68ff09a9a8,Brady Glacier Deposit,United States,Alaska,POINT (-136.9296 58.55301),602.0
https://minmod.isi.edu/resource/mineral_sitedf5d0c95f7b2abf39af82df5432ef10e7255e024690e7ba232584cb5a4a6b40b,Benbow Ni/Cu,United States,Montana,POINT (-109.81469 45.36072),611.0
https://minmod.isi.edu/resource/mineral_site31186a4f699ccf7ce64334c2c9361227846f9f6b434ceccc6ae3ba08b566eb0e,Falconbridge Mine,Canada,Ontario,POINT (-80.80033 46.58193),503.0
https://minmod.isi.edu/resource/mineral_site903c3407c800396758824412addad9606af110f85d46c90a5c03ea6a5fb425ee,Fraser,Canada,Ontario,POINT (-81.35119 46.66529),643.0
https://minmod.isi.edu/resource/mineral_site4248c43dd7f9b02b66580477c2918c1666ebac3fcd8f9d78fd135ea7454c4515,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.244 37.46317),678.0
https://minmod.isi.edu/resource/mineral_site91f9850dc15693d05a645dbb95864696e2dcac27147bb16359fb82d0d6773813,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.2007 37.46447),678.0
https://minmod.isi.edu/resource/mineral_site94441eb1bec097790e75f8843da74dc6b3d7ca9c792c3fb67f65cebef54d048c,Unknown - Lead-Copper-Nickle-Cobalt,United States,Missouri,POINT (-90.212 37.47007),678.0
https://minmod.isi.edu/resource/mineral_site67b8c95b6d9d0d3fe4080a4e3aead4cb7f6297efb1e84326d4045637251c6ce1,Feldt Prospect,United States,Washington,POINT (-121.68872 48.23481),5215.0
https://minmod.isi.edu/resource/mineral_siteac65df489b279ead67f38bbed04a610d374a0a7546cbdc8c9fd828324f02976c,West Fork Cobalt Prospect,United States,Idaho,POINT (-114.37013 45.09928),672.0
https://minmod.isi.edu/resource/mineral_site69958d8e4d43727dc864c4f405975da3486bdbcf7d2d3e2eeac036a7da82889a,Cobalt Prospect,United States,Idaho,POINT (-114.35313 45.08849),672.0
https://minmod.isi.edu/resource/mineral_sitedc2bc44bdf788d708697ebb90e6b26f88f013274c53daefb3370c5960cead60f,Free and Easy Laterite,United States,Oregon,POINT (-123.67227 42.21788),664.0
https://minmod.isi.edu/resource/mineral_sitebbd8aa90e53ae1119ed036da4a625cb2edd1309c98330e98e5ab5052d50a6aed,Free and Easy,United States,Oregon,POINT (-123.71199 42.21649),664.0
https://minmod.isi.edu/resource/mineral_site58df9dd9935dffa50cd93948eb4fe1f6694ade422915c25dd0ddc8ae36c47172,Unnamed Mines and Prospects,United States,Virginia,POINT (-81.01648 36.8834),659.0
https://minmod.isi.edu/resource/mineral_site4c1ee70cfc5cb875245078a92edaad920b137204e48c169821925b6e5f6985eb,Many Old Mines & Prospects,United States,Virginia,POINT (-80.93311 36.73338),659.0
https://minmod.isi.edu/resource/mineral_sitee7fa810981eb9a2d4a22b3ebe6894ae0f2ee4eda363ba1279fe1aca72b96926c,Gibellini Mine,United States,Nevada,POINT (-116.0906 39.20823),658.0
https://minmod.isi.edu/resource/mineral_site2128baf6972087358d01aa5b96626b12a2ef6dfa3fe5f505d8658df2dfc5047a,Gibellini Manganese Mine,United States,Nevada,POINT (-116.09034 39.20826),658.0
https://minmod.isi.edu/resource/mineral_site155741643ea96c25c6234833f6e7f5e83deacb5534bbde81078724d7c81e97c0,Mt. Crillon,United States,Alaska,POINT (-137.25212 58.61638),649.0
https://minmod.isi.edu/resource/mineral_site1b55a9d6b118b53a7c7389022c9a14d43cea862f45f7a953e27c8554eb7448f8,Congress,United States,Washington,POINT (-118.62641 48.22817),646.0
https://minmod.isi.edu/resource/mineral_site53cbd8f433c12b291b2837452f35d9dd4bed9188c0b00aa6e152d18194dc63ff,Congress,United States,Washington,POINT (-118.61696 48.22706),646.0
https://minmod.isi.edu/resource/mineral_sitea9d1e2652223f54a92ef291a9c218033b7ecc3583a4816417bafd21cbcdb2a57,Strathcona Mine,Canada,Ontario,POINT (-81.29979 46.63939),643.0
https://minmod.isi.edu/resource/mineral_sitec20b4ebcdc8503de29e4c0cb8af8fda637d8dd6324b9f34b84822959500e50e1,Strathcona Mine,Canada,Ontario,POINT (-81.33896 46.67499),643.0
https://minmod.isi.edu/resource/mineral_site0341a0ee9c936c76ce5e813b9075a4db091a870535e0297c7c50d38ab99797e0,Strathcona Mine,Canada,Ontario,POINT (-81.33896 46.67499),643.0
https://minmod.isi.edu/resource/mineral_site22612c5568626ca1374b18c8f83ac5d95d44b4f473bd6bc0bb9246de937ca898,Strathcona Mine,Canada,Ontario,POINT (-81.36868 46.65693),643.0
https://minmod.isi.edu/resource/mineral_sited957a3aae6a77899655f8543a8e38a75967b282ca42ae450265abb6ee086956b,Fraser Mine,Canada,Ontario,POINT (-81.35118 46.66527),643.0
https://minmod.isi.edu/resource/mineral_sitee4e4bb3af7c37a00452ae32b9fc964580dc4ca21f211ed8f309ad6a5539956a3,Fraser Mine,Canada,Ontario,POINT (-81.35118 46.66527),643.0
https://minmod.isi.edu/resource/mineral_site8059d63d6277c877bbb9d8f1790e96e39a8283ce92ef96cbaf8f57bbaaef1d82,Curtis Deposit,United States,Connecticut,POINT (-73.27484 41.73329),521.0
https://minmod.isi.edu/resource/mineral_site3ce18ac1bd1fa7e2511595e1152e098c85c98b5507a7036d83f2000120d3bea5,Falconbridge Mine,Canada,Ontario,POINT (-80.80037 46.58189),503.0
https://minmod.isi.edu/resource/mineral_site3c8a01b2f43db6a5b47da4317a544113c73e0b3f08b65535fc0d771be9aae542,Smith-Mccandless,United States,Georgia,POINT (-85.08324 33.85014),278.0
https://minmod.isi.edu/resource/mineral_site43ebcecc7fb8ee54df5fe70b1a8dcbe7aa608235244f76fa544d5a51bd6c176f,Boulder Group,United States,Oregon,POINT (-118.62745 44.55345),412.0
https://minmod.isi.edu/resource/mineral_sitee7b9e634b2ab675245f8a45055faa6ddaef778897fd42f5b22f2f8a1b763135f,Square Lake Laterites,United States,Oregon,POINT (-123.83338 42.15482),402.0
https://minmod.isi.edu/resource/mineral_site2bbae08eaead9b15dde4f38ed2ad8b1c6710fcec31fbb0d010d211f081aba855,Square Lake Laterites,United States,Oregon,POINT (-123.83336 42.15482),402.0
https://minmod.isi.edu/resource/mineral_site1274ce25873a9f25ec2d8ed3646ab3b3371ee0046cb2745d2bb6fdf39be8b07d,Talisman,United States,Washington,POINT (-118.2378 48.98707),400.0
https://minmod.isi.edu/resource/mineral_sitee3c872740117a5d07861bee00f511c8ed61a1633b55b2780ee4eb994da852174,Lynn Lake Nickel District,Canada,Manitoba,POINT (-101.33394 56.78337),399.0
https://minmod.isi.edu/resource/mineral_sitec095e653a12ee8c0fdcf28fb017170c7472204621547d36b0556170393db4125,Lynn Lake Mine,Canada,Manitoba,POINT (-101.03063 56.84007),399.0
https://minmod.isi.edu/resource/mineral_sitee32fb6229dc6fc5a573e1f96cab680d06f90492b412cbf2f93098233b06a5be4,Lynn Lake,Canada,Manitoba,POINT (-101.05313 56.85285),399.0
https://minmod.isi.edu/resource/mineral_site88ffbad893c4918191faae9c8e4b5fdbdabf14ac156b4c4de8ece651c2f96ff6,Las Mesas Deposit,United States,Puerto Rico,POINT (-67.10365 18.18677),378.0
https://minmod.isi.edu/resource/mineral_site6202f7757c63023426807bde65ea68c4f71ab91f7e7f52d3c33e3f683e3260b9,Las Mesas,United States,Puerto Rico,POINT (-67.109461 18.18632),378.0
https://minmod.isi.edu/resource/mineral_site7074dc51554f3f5ade4ac97c8a9b25ed214722ec841ec2538134580a6548d6a4,(Facility) Bindura Smelter,Zimbabwe,Manicaland,POINT (31.35132 -17.33036),373.0
https://minmod.isi.edu/resource/mineral_site3b9f4b124a4273a84b2c1da4ae5d18c83d635e750646fadfca24ebede8cf3b7b,(Facility) Bindura Refinery,Zimbabwe,Manicaland,POINT (31.35132 -17.33036),373.0
https://minmod.isi.edu/resource/mineral_site9b931e68617d5d735bbd99eb2cbabf9838634cad955b1d0ba6825f33b27a0fd3,"Sanyo Cobalt Mine, Japan",Japan,Wakayama,POINT (138.88206 35.63201),5226.0
https://minmod.isi.edu/resource/mineral_sitef823b90596075f2fe5f6bea850ca9fcc40fd4c03c52209a49ddb161784548c97,Tin Creek-South,United States,Alaska,POINT (-153.65884 62.37448),5227.0
https://minmod.isi.edu/resource/mineral_sited9f02062de33f2e89a87c766b77c92c6482ad60a61bb65a6254000d065d62f55,Mackusick Nickel Prospect,United States,Virginia,POINT (-80.19538 37.09367),343.0
https://minmod.isi.edu/resource/mineral_site6f7ec56f0e38f1f2e480f0c47720cebfdef45a7f80bfda8595e8c6060568c48d,Lick Fork Prospect,United States,Virginia,POINT (-80.20395 37.08201),343.0
https://minmod.isi.edu/resource/mineral_siteee5a13e981c4fcd2d0888d0385dc0f51bd459224db4fe8ab2fbb37d09697c588,Wheatley Mine,United States,Pennsylvania,POINT (-75.51712 40.10611),331.0
https://minmod.isi.edu/resource/mineral_sitea16e7a267d86e01bbd34f7c94f80d802a7828b38ae247088bc3c20cf66b4794b,Brookdale Mine,United States,Pennsylvania,POINT (-75.51962 40.10281),331.0
https://minmod.isi.edu/resource/mineral_site5f1ba2a3dce131a8fb0cf9dc811402cc22e360f3228d560fec0c34c2345013ce,La Victoria,Ecuador,Cotopaxi,POINT (-78.80785 -0.78504),312.0
https://minmod.isi.edu/resource/mineral_site9d7a8b01a3e6f9b00133ed0d206a90be8709006036ccd41db5b121be98997727,Bare Hills Copper Mine,United States,Maryland,POINT (-76.66356 39.37503),305.0
https://minmod.isi.edu/resource/mineral_site77e95c243fd8b08e60b3f40b2d55594ad41166fbeda2a31c9d360c16fdae245c,Bare Hills Copper Mine,United States,Maryland,POINT (-76.66355 39.37503),305.0
https://minmod.isi.edu/resource/mineral_sitec15beae682acf0921395b31e8749a4b6771e4d0c00cab420cc184742137b49a9,Greenvale Nickel Laterite  Mine,Australia,Queensland,POINT (145.0988 -18.96359),287.0
https://minmod.isi.edu/resource/mineral_site11c601cb16614b512cd453e6bbeff00e7f471bd212f0b0b0a1b481392e49aebe,Greenvale Mine,Australia,Queensland,POINT (144.98213 -18.91356),287.0
https://minmod.isi.edu/resource/mineral_site06d0f5003d2fc074f5555c72d42bf321452e9817f8a314b5ebd57fcde4d5a9ac,Boulder Group,United States,Oregon,POINT (-118.62633 44.55318),412.0
https://minmod.isi.edu/resource/mineral_site6342ffdc28a295b6de2a8f076380c0c107cadbd7266d60c0ddd8139721d8d58d,Spokane Creek Nickel Deposit,United States,Oregon,POINT (-123.90306 42.07292),416.0
https://minmod.isi.edu/resource/mineral_site5ed61e744cc761b238e94aa0f94b8e709ac55059f19b6903fb0f61b6eb05e14b,Falconbridge Mine,Canada,Ontario,POINT (-80.80033 46.58193),503.0
https://minmod.isi.edu/resource/mineral_sitef4187daaa45b675fbb1a59c1ab338aad584a63413198aa2a09de34d312c396b4,Cowboy Mine,United States,Oregon,POINT (-123.60945 42.02012),424.0
https://minmod.isi.edu/resource/mineral_site5667986ad491f9b54f33a6205e9c8f35a1a877a4c063e69312ae02afaa454f68,Falconbridge East Mine,Canada,Ontario,POINT (-80.78307 46.58169),503.0
https://minmod.isi.edu/resource/mineral_sitee4bf2abf6fec1d5927066723f8390a2c615e18bf4e52b90348e005374261c262,"East Mine, Falconbridge Limited",Canada,Ontario,POINT (-80.78255 46.58193),503.0
https://minmod.isi.edu/resource/mineral_site968323de05a2587db9f1a0c1c6df4d241537c1bd3f9c3d994b252b160e7456c0,"East Mine, Falconbridge Limited",Canada,Ontario,POINT (-80.78255 46.58193),503.0
https://minmod.isi.edu/resource/mineral_sitebe22622a58abeaf9acd411611ad7a04f70428d09f1ec7b35c1bdb4eb2cf73aaa,Mine La Motte #2,United States,Missouri,POINT (-90.3507 37.65446),488.0
https://minmod.isi.edu/resource/mineral_siteff8ce5103a23680bcb2c5a459a091b7fcf77347ac51ff0da636794e3e757c61f,Mine La Motte #1,United States,Missouri,POINT (-90.3357 37.64566),488.0
https://minmod.isi.edu/resource/mineral_sitea91b6d4d38146aef271c394634f863925ea05d15044078148d028042bdc5644c,Elkton Mines and Prospects,United States,Virginia,POINT (-78.6164 38.39032),5216.0
https://minmod.isi.edu/resource/mineral_site01f2c65a934d6a5e7be049b31f306c5dd115392a5ecf68c42cabddc2e99d938d,Smith River Nickel Deposit,United States,Oregon,POINT (-123.97786 42.01452),456.0
https://minmod.isi.edu/resource/mineral_site8eb1add73452b94573da9820cb92098c807586d72423666a4a3c9ed0c9da2fcc,Smith River,United States,Oregon,POINT (-123.97783 42.01454),456.0
https://minmod.isi.edu/resource/mineral_site3bed85c584b6e2bdfd430339fa98c0325c2b819ce26196b8d714b65ab32399c7,Smith River,United States,Oregon,POINT (-123.97783 42.01454),456.0
https://minmod.isi.edu/resource/mineral_site4da422c2bc31167497115da9e4cfb10d5890db9f5a3bec1da28a479731a9c595,Df Laterite,United States,California,POINT (-123.94696 41.97012),456.0
https://minmod.isi.edu/resource/mineral_site63ace878e7c623d04de1a2c8e9c9c4155e875dcdb7dfaf3da90f40e3b6773d4b,Bresnahan and Fenner,United States,Montana,POINT (-113.0823 46.19433),453.0
https://minmod.isi.edu/resource/mineral_sited2b3d9b8398f8ecd1ae4f24f8a7dd35c7c1a97e0f29e805d435f799a1e69b65f,Brown Bear Mine,United States,Idaho,POINT (-114.35218 45.12936),443.0
https://minmod.isi.edu/resource/mineral_sitea1ee4eab4c9bc90af9c2d64d8c09fc35f454f1157f28d31c54de48f2407aa4c1,Bohannon Prospect,United States,Idaho,POINT (-114.34813 45.11909),443.0
https://minmod.isi.edu/resource/mineral_site9fc8144203a7e66a2b9434be47ba7b3f2aad19de241f819e5556c401c002b110,Anaconda Claim,United States,Idaho,POINT (-114.33898 45.13148),443.0
https://minmod.isi.edu/resource/mineral_site2102325043fc8a33612c19371a62c67fbfb638a4543e80752e2cc488d41e5b64,Shamrock Mine,United States,Oregon,POINT (-122.97674 42.60092),442.0
https://minmod.isi.edu/resource/mineral_sitea1bb8d9feb20815edd8b38e7d43a7b1dc4c683eba89b17852939c66129e8b50d,Shamrock,United States,Oregon,POINT (-122.97697 42.60121),442.0
https://minmod.isi.edu/resource/mineral_siteb82a3637850caebff124917d01c6775ab5b76c74508d0bf494df624c272c877d,Miners River Nickel,United States,Alaska,POINT (-147.50008 61.07238),437.0
https://minmod.isi.edu/resource/mineral_site688a7da953feb7ee215127e3d9850f07ccbd0acbbd0d6d299d83ccca7afea2c3,Miners River,United States,Alaska,POINT (-147.41258 61.08958),437.0
https://minmod.isi.edu/resource/mineral_site51311554a0427276aefcefde9e630bb6bfd7c1e58c4d1c2e37b1c207571ad2fc,Salar De Santa Maria,Argentina,Salta,POINT (-67.33277 -24.06421),5219.0
https://minmod.isi.edu/resource/mineral_site39089421b9dc612b8a731eed93b50ab68e35b808a4651345c7d58f4553a772f5,Luna,United States,Alaska,POINT (-149.16335 67.75972),5220.0
https://minmod.isi.edu/resource/mineral_site55174d909a6feafa281e7c52c5b6a5a9fa0e0d7c5d27e0f7b75c7940b4e50696,Cowboy Mine,United States,Oregon,POINT (-123.60921 42.01926),424.0
https://minmod.isi.edu/resource/mineral_sitec8b66348263f6ba5bb01a3066f1bdfa763491fa55ae55f39bb37a31cffb0f1c4,Mirror Harbor,United States,Alaska,POINT (-136.30894 57.78501),1611.0
https://minmod.isi.edu/resource/mineral_site4c02005725db059c996880aab514568c780e7e4b400dbbf54ff55694f2f6100d,Unnamed (near Tyonek),United States,Alaska,POINT (-151.30267 61.0295),3557.0
https://minmod.isi.edu/resource/mineral_site374a634bedb70446eac2a5784cccbcdd9a3a6c321c73d921290b715a610a6016,Ouaco Mining District,France,Territory of New Caledonia and Dependencies,POINT (164.48184 -20.74693),1629.0
https://minmod.isi.edu/resource/mineral_sitef2564a4afce986e9c6a452c67562cf0d39da0fcb0099db5c1da681423c4157dd,(Facility) Clarksville Smelter,United States,Tennessee,POINT (-87.34831 36.52678),5070.0
https://minmod.isi.edu/resource/mineral_sitecf3546b6c7d79ac6fd4770531f2b904e1c57c5bfe28c59c2dacb7ea532acb26a,Merle Zone,United States,Idaho,POINT (-114.33623 45.12519),2231.0
