ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10151463,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10151463
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144770,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144770
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014354,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014354
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079765,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079765
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071954,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071954
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098778,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098778
https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__zone-3-157,https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__zone-3-157
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10189315,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10189315
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190561,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190561
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160126,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160126
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165373,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165373
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021538,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021538
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10288244,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10288244
https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__ngualla-240,https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__ngualla-240
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071946,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071946
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009148,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009148
https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__kipawa-lake-zeus-120,https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__kipawa-lake-zeus-120
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070502,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070502
