ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023778,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023778
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194229,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194229
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078613,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078613
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159483,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159483
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10228096,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10228096
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__026324b8d87a2ff3c643040b377f152907495ff5eaee3a18f4db01752a8b867a3b,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__026324b8d87a2ff3c643040b377f152907495ff5eaee3a18f4db01752a8b867a3b
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02f011a7f2a8dd69ce2abb6ea2b90f84f3fa4d6d443d969bbf843740e2f4b18ad1,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__026324b8d87a2ff3c643040b377f152907495ff5eaee3a18f4db01752a8b867a3b
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055346,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055346
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055688,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055688
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291268,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291268
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000488,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000488
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea175,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea175
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005292,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005292
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00048,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00048
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0288b5316200eaf383e7c6292f1d8f01624b64bda6715c5281bf83b2ce59235d73,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0288b5316200eaf383e7c6292f1d8f01624b64bda6715c5281bf83b2ce59235d73
